Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,8878,2123,O1-36,VS70,,310,100,4
3,8878,2123,O1-38,VS70,,370,100,2
3,01PFH,2124,A2-25,RCOT10-FALP,,170,100,5
3,02KXW,2124,K6-03,VO10X0.5(B)-FALP,,155,100,2
3,02KXW,2124,K6-16,VO10X0.5(B)-FALP,,215,100,3
3,02KXU,2124,J5-21,VO6X0.5(B)-FALP,,615,100,4
3,02KXV,2124,K1-27,VO8X0.5(B)-FALP,,230,100,5
3,02KXV,2124,K1-34,VO8X0.5(B)-FALP,,265,100,4
3,8878,2124,O1-16,VS70,,140,100,5
3,8878,2125,O1-22,VS70,,180,100,1
3,8878,2127,O1-11,VS70,,90,100,1
3,01PFH,2109,A2-16,RCOT10-FALP,,120,100,3
3,01PFH,2109,A1-08,RCOT10-FALP,,320,100,4
3,01PFP,2109,A6-09,RCOT5-FALP,,80,100,3
3,01PFP,2109,A6-11,RCOT5-FALP,,90,100,4
3,01PFP,2109,A6-12,RCOT5-FALP,,95,100,1
3,01PFQ,2109,E1-03,RCOT7-FALP,,110,100,2
3,02KXW,2109,K5-28,VO10X0.5(B)-FALP,,125,100,1
3,02KXX,2109,L3-18,VO12X0.5(B)-FALP,,120,100,3
3,02KXX,2109,L3-22,VO12X0.5(B)-FALP,,145,100,4
3,02KY2,2109,N2-16,VO20X0.6(B)-FALP,,75,100,5
3,02KXU,2109,J5-26,VO6X0.5(B)-FALP,,120,100,3
3,02KXU,2109,J5-28,VO6X0.5(B)-FALP,,130,100,3
3,02KXU,2109,J5-31,VO6X0.5(B)-FALP,,145,100,4
3,02KXU,2109,J5-32,VO6X0.5(B)-FALP,,150,100,2
3,02KXU,2109,J5-36,VO6X0.5(B)-FALP,,170,100,3
3,02KXU,2109,J4-09,VO6X0.5(B)-FALP,,275,100,3
3,02KXV,2109,J1-31,VO8X0.5(B)-FALP,,95,100,3
3,02KXV,2109,K1-20,VO8X0.5(B)-FALP,,185,100,2
3,8877,2109,O2-44,VS100,,80,100,3
3,8877,2109,O2-47,VS100,,105,100,4
3,8877,2109,O2-55,VS100,,190,100,4
3,8877,2109,O2-62,VS100,,350,100,1
3,17539,2109,O2-05,VS50,,50,100,6
3,17539,2109,O2-08,VS50,,85,100,3
3,17539,2109,O2-06,VS50,,90,100,3
3,17539,2109,O2-12,VS50,,95,100,2
3,17539,2109,O2-32,VS50,,300,100,3
3,8878,2109,O1-06,VS70,,65,100,2
3,8878,2109,O1-11,VS70,,90,100,1
3,8878,2109,O1-12,VS70,,105,100,2
3,8878,2109,O1-34,VS70,,230,100,2
3,02KXU,2111,J5-26,VO6X0.5(B)-FALP,,120,100,1
3,17539,2111,O2-06,VS50,,90,100,1
3,02KXU,2112,J5-26,VO6X0.5(B)-FALP,,120,100,1
3,02KXV,2112,K1-21,VO8X0.5(B)-FALP,,190,100,2
3,02KXU,2113,J5-09,VO6X0.5(B)-FALP,,75,100,1
3,02KXU,2113,J5-33,VO6X0.5(B)-FALP,,155,100,2
3,02KXU,2113,J5-42,VO6X0.5(B)-FALP,,195,100,1
3,02KXU,2113,J4-18,VO6X0.5(B)-FALP,,330,100,2
3,02KXV,2113,K1-04,VO8X0.5(B)-FALP,,115,100,1
3,02KXV,2113,K1-06,VO8X0.5(B)-FALP,,125,100,1
3,02KXV,2113,K1-21,VO8X0.5(B)-FALP,,190,100,3
3,02KXV,2113,K1-09,VO8X0.5(B)-FALP,,200,100,2
3,8877,2113,O2-45,VS100,,60,100,1
3,8878,2113,O1-08,VS70,,60,100,1
3,8878,2113,O1-11,VS70,,90,100,1
3,8878,2113,O1-30,VS70,,200,100,1
3,8878,2113,O1-31,VS70,,220,100,1
3,23886,2114,F4-41,HNCOT5-GR,,400,100,1
3,36524,2114,F5-33,RCOT3,,115,100,1
3,01PFP,2114,A6-02,RCOT5-FALP,,45,100,1
3,02KXV,2114,J1-20,VO8X0.5(B)-FALP,,40,100,1
3,02KXV,2114,J1-24,VO8X0.5(B)-FALP,,60,100,1
3,01PFO,2116,C1-12,RCOT32-FALP,,220,50,1
3,01PFP,2116,A6-02,RCOT5-FALP,,45,100,1
3,01PFP,2116,A5-19,RCOT5-FALP,,190,100,1
3,01PFP,2116,A4-28,RCOT5-FALP,,435,100,1
3,02KXX,2116,L3-07,VO12X0.5(B)-FALP,,55,100,1
3,02KXV,2116,J1-18,VO8X0.5(B)-FALP,,30,100,1
3,02KXV,2116,J1-20,VO8X0.5(B)-FALP,,40,100,1
3,02KXV,2116,J1-24,VO8X0.5(B)-FALP,,60,100,1
3,8879,2116,O1-41,VS150,,75,100,1
3,01PFH,2117,A2-12,RCOT10-FALP,,100,100,1
3,01PFK,2117,C2-10,RCOT19-FALP,,290,50,2
3,01PFO,2117,C1-07,RCOT32-FALP,,265,50,1
3,01PFP,2117,A6-02,RCOT5-FALP,,45,100,1
3,01PFP,2117,A6-08,RCOT5-FALP,,75,100,1
3,01PFP,2117,A5-09,RCOT5-FALP,,140,100,1
3,02KXU,2111,J5-36,VO6X0.5(B)-FALP,,170,100,1
3,02KXV,2111,K1-23,VO8X0.5(B)-FALP,,210,100,1
3,124539,2122,O2-16,VS50,,180,100,1
3,02KY8,2111,N4-19,VO20X1(B)-FALP,WITH SLIT,90,100,1
3,02KXV,2111,K1-20,VO8X0.5(B)-FALP,,185,100,1
3,8878,2122,O1-33,VS70,,250,100,1
3,02KY1,2114,M1-24,VO18X0.6(B)-FALP,,75,100,1
3,17539,2122,O2-21,VS50,,190,100,2
3,02KXU,2111,J4-18,VO6X0.5(B)-FALP,,330,100,1
3,8878,2111,O1-30,VS70,,200,100,1
3,17539,2122,O2-08,VS50,,85,100,2
3,8878,2122,O1-25,VS70,,190,100,2
3,02KXV,2111,K1-21,VO8X0.5(B)-FALP,,190,100,2
3,17495,D01L/D54L Initial,O3-01,VS30-NT,,30,500,1
