Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,02KXU,1103,J5-45,VO6X0.5(B)-FALP,,215,100,1
3,02KXU,1103,J4-02,VO6X0.5(B)-FALP,,225,100,1
3,02KXV,1103,K3-24,VO8X0.5(B)-FALP,WITH SLIT,135,100,1
3,02KXV,1103,K1-06,VO8X0.5(B)-FALP,,125,100,1
3,01PFH,1112,A2-09,RCOT10-FALP,,85,100,1
3,01PFH,1112,A2-11,RCOT10-FALP,,95,100,1
3,01PFP,1112,A5-01,RCOT5-FALP,,100,100,2
3,01PFP,1112,A5-06,RCOT5-FALP,,125,100,1
3,01PFQ,1112,F1-03,RCOT7-FALP,,55,100,1
3,02KXW,1114,L5-20,VO10X0.5(B)-FALP,WITH SLIT,130,100,4
3,02KXY,1114,M5-11,VO14X0.5(B)-FALP,WITH SLIT,65,100,4
3,02KXY,1114,M6-12,VO14X0.5(B)-FALP,,160,100,1
3,02KXY,1114,M6-16,VO14X0.5(B)-FALP,,195,100,1
3,02KY0,1114,M3-07,VO16X0.6(B)-FALP,WITH SLIT,60,100,1
3,02KXU,1114,J3-32,VO6X0.5(B)-FALP,WITH SLIT,120,100,2
3,02KXU,1114,J3-34,VO6X0.5(B)-FALP,WITH SLIT,130,100,6
3,02KXV,1114,K3-13,VO8X0.5(B)-FALP,WITH SLIT,75,100,8
3,02KXV,1114,K3-21,VO8X0.5(B)-FALP,WITH SLIT,120,100,1
3,02KXV,1114,K3-38,VO8X0.5(B)-FALP,WITH SLIT,200,100,8
3,07778,1115,E3-12,POX10X0.4(GR),,75,100,1
3,02KXU,1115,J3-38,VO6X0.5(B)-FALP,WITH SLIT,150,100,2
3,02KXU,1115,J2-14,VO6X0.5(B)-FALP,WITH SLIT,245,100,1
3,02KXV,1115,K1-05,VO8X0.5(B)-FALP,,120,100,1
3,02KXW,1117,L4-14,VO10X0.5(B)-FALP,WITH SLIT,195,100,1
3,02KXY,1117,M5-26,VO14X0.5(B)-FALP,WITH SLIT,155,100,1
3,02KXV,1117,K3-31,VO8X0.5(B)-FALP,WITH SLIT,170,100,1
3,02KXV,1117,K1-02,VO8X0.5(B)-FALP,,105,100,1
3,01PFH,1118,A2-08,RCOT10-FALP,,80,100,3
3,01PFP,1118,A5-06,RCOT5-FALP,,125,100,1
3,01PFP,1118,A5-15,RCOT5-FALP,,170,100,1
3,01PFQ,1118,E1-20,RCOT7-FALP,,195,100,1
3,01PFQ,1118,F1-29,RCOT7-FALP,,370,100,1
3,02KXW,1118,L5-19,VO10X0.5(B)-FALP,WITH SLIT,75,100,3
3,02KXW,1118,L4-04,VO10X0.5(B)-FALP,WITH SLIT,155,100,1
3,02KXW,1118,L4-06,VO10X0.5(B)-FALP,WITH SLIT,275,100,2
3,02KXW,1118,L4-12,VO10X0.5(B)-FALP,WITH SLIT,285,100,1
3,02KXW,1118,K6-01,VO10X0.5(B)-FALP,,145,100,3
3,02KXY,1118,M5-26,VO14X0.5(B)-FALP,WITH SLIT,155,100,1
3,02KXY,1118,M5-02,VO14X0.5(B)-FALP,WITH SLIT,430,100,4
3,02KXY,1118,M5-03,VO14X0.5(B)-FALP,WITH SLIT,440,100,3
3,02KY1,1118,M1-06,VO18X0.6(B)-FALP,WITH SLIT,70,100,2
3,02KXU,1118,J3-21,VO6X0.5(B)-FALP,WITH SLIT,60,100,3
3,02KXU,1118,J3-27,VO6X0.5(B)-FALP,WITH SLIT,90,100,3
3,02KXU,1118,J3-32,VO6X0.5(B)-FALP,WITH SLIT,120,100,3
3,02KXU,1118,J3-35,VO6X0.5(B)-FALP,WITH SLIT,135,100,2
3,02KXU,1118,J3-39,VO6X0.5(B)-FALP,WITH SLIT,155,100,1
3,02KXU,1118,J2-14,VO6X0.5(B)-FALP,WITH SLIT,245,100,1
3,02KXV,1118,K3-21,VO8X0.5(B)-FALP,WITH SLIT,120,100,1
3,02KXV,1118,K3-28,VO8X0.5(B)-FALP,WITH SLIT,155,100,2
3,01PFQ,1119,F1-02,RCOT7-FALP,,50,100,1
3,02KXW,1119,L4-08,VO10X0.5(B)-FALP,WITH SLIT,170,100,1
3,02KXW,1119,L4-13,VO10X0.5(B)-FALP,WITH SLIT,190,100,1
3,02KY0,1119,M3-18,VO16X0.6(B)-FALP,WITH SLIT,155,100,1
3,02KY1,1119,M1-08,VO18X0.6(B)-FALP,WITH SLIT,95,100,1
3,02KXU,1119,J3-42,VO6X0.5(B)-FALP,WITH SLIT,170,100,1
3,02KXU,1119,J2-09,VO6X0.5(B)-FALP,WITH SLIT,215,100,1
3,02KXV,1119,K1-02,VO8X0.5(B)-FALP,,105,100,1
3,23270,1121,F4-16,HCOT5(GR),,190,100,2
3,01PFI,1121,B6-06,RCOT13-FALP,,95,100,3
3,01PFI,1121,B6-17,RCOT13-FALP,,175,100,3
3,01PFI,1121,C6-02,RCOT13-FALP,,325,100,2
3,01PFJ,1121,B3-07,RCOT15-FALP,,130,100,4
3,01PFP,1121,A6-09,RCOT5-FALP,,80,100,4
3,01PFP,1121,A5-12,RCOT5-FALP,,155,100,2
3,01PFP,1121,A5-18,RCOT5-FALP,,185,100,3
3,01PFQ,1121,E1-02,RCOT7-FALP,,105,100,3
3,02KY0,1121,M2-02,VO16X0.6(B)-FALP,WITH SLIT,265,100,4
3,02KXU,1121,J2-12,VO6X0.5(B)-FALP,WITH SLIT,230,100,2
3,02KXU,1121,J2-28,VO6X0.5(B)-FALP,WITH SLIT,255,100,5
3,02KXU,1121,J5-22,VO6X0.5(B)-FALP,,100,100,1
3,02KXU,1121,J5-24,VO6X0.5(B)-FALP,,110,100,2
3,02KXU,1121,J5-31,VO6X0.5(B)-FALP,,145,100,2
3,02KXU,1121,J5-32,VO6X0.5(B)-FALP,,150,100,1
3,02KXU,1121,J5-35,VO6X0.5(B)-FALP,,165,100,3
3,02KXU,1121,J4-05,VO6X0.5(B)-FALP,,250,100,3
3,02KXU,1121,J4-07,VO6X0.5(B)-FALP,,260,100,5
3,02KXV,1121,J1-28,VO8X0.5(B)-FALP,,80,100,2
3,02KXV,1121,K1-25,VO8X0.5(B)-FALP,,220,100,2
3,02KXV,1121,K1-32,VO8X0.5(B)-FALP,,255,100,4
3,02KXW,1123,L5-20,VO10X0.5(B)-FALP,WITH SLIT,130,100,4
3,02KXY,1123,M5-11,VO14X0.5(B)-FALP,WITH SLIT,65,100,4
3,02KXY,1123,M6-12,VO14X0.5(B)-FALP,,160,100,4
3,02KXY,1123,M6-16,VO14X0.5(B)-FALP,,195,100,4
3,02KXU,1123,J3-32,VO6X0.5(B)-FALP,WITH SLIT,120,100,2
3,02KXU,1123,J3-34,VO6X0.5(B)-FALP,WITH SLIT,130,100,4
3,02KXV,1123,K3-13,VO8X0.5(B)-FALP,WITH SLIT,75,100,6
3,02KXV,1123,K3-21,VO8X0.5(B)-FALP,WITH SLIT,120,100,1
3,02KXV,1123,K3-38,VO8X0.5(B)-FALP,WITH SLIT,200,100,5
0,07773,1124,Temp. Location,POX6X0.35(GR),WITH SLIT,205,100,1
3,07776,1124,E4-08,POX8X0.4(GR),WITH SLIT,155,100,3
3,02KXU,1124,J3-38,VO6X0.5(B)-FALP,WITH SLIT,150,100,1
3,02KXU,1124,J2-06,VO6X0.5(B)-FALP,WITH SLIT,200,100,2
3,02KXU,1124,J2-10,VO6X0.5(B)-FALP,WITH SLIT,220,100,2
3,02KXU,1124,J2-23,VO6X0.5(B)-FALP,WITH SLIT,315,100,1
3,02KXU,1124,J5-26,VO6X0.5(B)-FALP,,120,100,3
3,02KXV,1124,K1-05,VO8X0.5(B)-FALP,,120,100,1
3,02KXV,1124,J1-10,VO8X0.5(B)-FALP,,485,100,2
3,01PFP,1125,A5-01,RCOT5-FALP,,100,100,3
3,01PFQ,1125,E1-26,RCOT7-FALP,,225,100,3
3,02KXW,1125,L4-01,VO10X0.5(B)-FALP,WITH SLIT,135,100,2
3,02KXW,1125,L4-14,VO10X0.5(B)-FALP,WITH SLIT,195,100,3
3,01PFP,1126,A5-01,RCOT5-FALP,,100,100,4
3,01PFQ,1126,E1-26,RCOT7-FALP,,225,100,4
3,02KXW,1126,L4-01,VO10X0.5(B)-FALP,WITH SLIT,135,100,3
3,02KXW,1126,L4-14,VO10X0.5(B)-FALP,WITH SLIT,195,100,4
3,02KXW,1128,L5-30,VO10X0.5(B)-FALP,WITH SLIT,125,100,1
3,02KXW,1128,L4-22,VO10X0.5(B)-FALP,WITH SLIT,260,100,2
3,02KXX,1128,L2-18,VO12X0.5(B)-FALP,WITH SLIT,110,100,1
3,02KXU,1128,J3-29,VO6X0.5(B)-FALP,WITH SLIT,100,100,3
3,02KXU,1128,J3-36,VO6X0.5(B)-FALP,WITH SLIT,140,100,3
3,02KXU,1128,J2-23,VO6X0.5(B)-FALP,WITH SLIT,315,100,2
