Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,02KXW,2109,K6-20,VO10X0.5(B)-FALP,,240,100,2
3,17539,2109,O2-06,VS50,,90,100,2
3,01PFH,3139,A2-24,RCOT10-FALP,,165,100,2
3,01PFH,3139,B1-07,RCOT10-FALP,,275,100,2
3,01PFH,3139,B1-06,RCOT10-FALP,,430,100,2
3,01PFH,3139,D6-04,RCOT10-FALP,,435,100,2
3,01PFK,3139,C2-17,RCOT19-FALP,,535,100,2
3,01PFP,3139,A6-07,RCOT5-FALP,,70,100,4
3,01PFP,3139,A5-21,RCOT5-FALP,,200,100,4
3,01PFP,3139,A4-10,RCOT5-FALP,,345,100,4
3,01PFP,3139,A4-21,RCOT5-FALP,,400,100,4
3,01PFP,3139,A4-27,RCOT5-FALP,,430,100,4
3,01PFP,3139,E5-02,RCOT5-FALP,,665,100,4
3,01PFP,3139,E5-06,RCOT5-FALP,,675,100,4
3,01PFQ,3139,F1-04,RCOT7-FALP,,60,100,2
3,01PFQ,3139,F1-11,RCOT7-FALP,,95,100,2
3,01PFQ,3139,E1-16,RCOT7-FALP,,175,100,2
3,01PFQ,3139,E1-19,RCOT7-FALP,,190,100,4
3,01PFQ,3139,F1-18,RCOT7-FALP,,325,100,3
3,01PFQ,3139,F1-19,RCOT7-FALP,,330,100,3
3,01PFQ,3139,F3-08,RCOT7-FALP,,475,100,4
3,01PFQ,3139,F3-10,RCOT7-FALP,,480,100,4
3,01PFQ,3139,F1-17,RCOT7-FALP,,515,100,2
3,01PFQ,3139,F3-09,RCOT7-FALP,,710,100,4
,,,,,,,,
