Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,02KXU,VN_2120,J2-27,VO6X0.5(B)-FALP,,610,100,2
3,02KXY,VN_2124,Temp. Location,VO14X0.5(B)-FALP,,55,100,3
3,02KXW,VN_2124,K6-08,VO10X0.5(B)-FALP,,175,100,3
3,8878,VN_2124,O1-79,VS70,,535,100,5
3,01PFP,3020,A5-28,RCOT5-FALP,,235,100,1
3,01PFH,3119,A1-08,RCOT10-FALP,,320,100,3
3,01PFP,3119,A5-03,RCOT5-FALP,,110,100,1
3,01PFP,3119,A5-04,RCOT5-FALP,,115,100,1
3,01PFQ,3122,E1-01,RCOT7-FALP,,100,100,1
3,01PFH,3125,A3-16,RCOT10-FALP,,60,100,3
3,01PFH,3125,A2-08,RCOT10-FALP,,80,100,5
3,01PFH,3125,A2-16,RCOT10-FALP,,120,100,5
3,01PFH,3125,B1-04,RCOT10-FALP,,160,100,5
3,01PFH,3125,A2-24,RCOT10-FALP,,165,100,5
3,01PFH,3125,A2-28,RCOT10-FALP,,185,100,5
3,01PFH,3125,A1-08,RCOT10-FALP,,320,100,5
3,01PFI,3125,B6-10,RCOT13-FALP,,120,100,2
3,01PFI,3125,C6-09,RCOT13-FALP,,135,100,4
3,01PFI,3125,B6-14,RCOT13-FALP,,160,100,1
3,01PFI,3125,C6-13,RCOT13-FALP,,300,100,3
3,01S68,3125,Special Repair,RCOT17-FALP,,120,100,5
3,01S68,3125,C4-12,RCOT17-FALP,,130,100,5
3,01PFL,3125,D1-16,RCOT22-FALP,,55,100,4
3,01PFP,3125,E5-16,RCOT5-FALP,,30,100,3
3,01PFP,3125,A6-06,RCOT5-FALP,,65,100,4
3,01PFP,3125,A6-08,RCOT5-FALP,,75,100,4
3,01PFP,3125,A6-11,RCOT5-FALP,,90,100,4
3,01PFP,3125,A5-03,RCOT5-FALP,,110,100,3
3,01PFP,3125,A5-06,RCOT5-FALP,,125,100,4
3,01PFP,3125,A5-08,RCOT5-FALP,,135,100,3
3,01PFP,3125,A5-10,RCOT5-FALP,,145,100,7
3,01PFP,3125,A5-11,RCOT5-FALP,,150,100,3
3,01PFP,3125,A5-13,RCOT5-FALP,,160,100,4
3,01PFP,3125,A5-16,RCOT5-FALP,,175,100,3
3,01PFP,3125,A5-20,RCOT5-FALP,,195,100,4
3,01PFP,3125,A5-21,RCOT5-FALP,,200,100,3
3,01PFP,3125,A5-23,RCOT5-FALP,,210,100,5
3,01PFP,3125,A5-30,RCOT5-FALP,,245,100,2
3,01PFP,3125,A4-13,RCOT5-FALP,,360,100,3
3,01PFQ,3125,F1-03,RCOT7-FALP,,55,100,5
3,01PFQ,3125,F1-06,RCOT7-FALP,,70,100,5
3,01PFQ,3125,F1-08,RCOT7-FALP,,80,100,5
3,01PFQ,3125,F1-09,RCOT7-FALP,,85,100,5
3,01PFQ,3125,F1-10,RCOT7-FALP,,90,100,4
3,01PFQ,3125,F1-11,RCOT7-FALP,,95,100,3
3,01PFQ,3125,E1-02,RCOT7-FALP,,105,100,4
3,01PFQ,3125,E1-10,RCOT7-FALP,,145,100,3
3,01PFQ,3125,E1-14,RCOT7-FALP,,165,100,5
3,01PFQ,3125,E1-23,RCOT7-FALP,,210,100,4
3,01PFQ,3125,E1-24,RCOT7-FALP,,215,100,3
3,01PFQ,3125,E1-30,RCOT7-FALP,,245,100,5
3,01PFQ,3125,E1-39,RCOT7-FALP,,290,100,5
3,7291,3125,G5-36,VO8X0.5(B),,150,100,4
3,01PFH,3127,A2-07,RCOT10-FALP,,75,100,3
3,01PFH,3127,A2-09,RCOT10-FALP,,85,100,4
3,01PFH,3127,A2-24,RCOT10-FALP,,165,100,3
3,01PFH,3127,A2-30,RCOT10-FALP,,195,100,3
3,01PFH,3127,B1-01,RCOT10-FALP,,395,100,4
3,01PFH,3127,A1-14,RCOT10-FALP,,400,100,3
3,01PFH,3127,B1-02,RCOT10-FALP,,635,100,4
3,01PFI,3127,B6-05,RCOT13-FALP,,90,100,4
3,01PFI,3127,C6-10,RCOT13-FALP,,150,100,4
3,01PFI,3127,B6-15,RCOT13-FALP,,165,100,3
3,01PFI,3127,B6-21,RCOT13-FALP,,225,100,4
3,01PFI,3127,B6-24,RCOT13-FALP,,275,100,3
3,01PFI,3127,C6-14,RCOT13-FALP,,635,100,4
3,01PFJ,3127,B5-13,RCOT15-FALP,,125,100,3
3,01PFJ,3127,B3-09,RCOT15-FALP,,160,100,4
3,01PFJ,3127,B5-07,RCOT15-FALP,,275,100,4
3,01S68,3127,C4-17,RCOT17-FALP,,560,100,4
3,01S68,3127,C4-18,RCOT17-FALP,,595,100,4
3,01PFK,3127,C3-14,RCOT19-FALP,,480,50,5
3,01PFP,3127,A6-10,RCOT5-FALP,,85,100,4
3,01PFP,3127,A6-11,RCOT5-FALP,,90,100,6
3,01PFP,3127,A5-01,RCOT5-FALP,,100,100,5
3,01PFP,3127,A5-02,RCOT5-FALP,,105,100,7
3,01PFP,3127,A5-03,RCOT5-FALP,,110,100,4
3,01PFP,3127,A5-04,RCOT5-FALP,,115,100,3
3,01PFP,3127,A5-05,RCOT5-FALP,,120,100,2
3,01PFP,3127,A5-08,RCOT5-FALP,,135,100,3
3,01PFP,3127,A5-10,RCOT5-FALP,,145,100,8
3,01PFP,3127,A5-14,RCOT5-FALP,,165,100,4
3,01PFP,3127,A5-15,RCOT5-FALP,,170,100,4
3,01PFP,3127,A5-16,RCOT5-FALP,,175,100,1
3,01PFP,3127,A5-18,RCOT5-FALP,,185,100,6
3,01PFP,3127,A5-19,RCOT5-FALP,,190,100,3
3,01PFP,3127,A5-21,RCOT5-FALP,,200,100,4
3,01PFP,3127,A5-28,RCOT5-FALP,,235,100,1
3,01PFP,3127,A5-32,RCOT5-FALP,,255,100,5
3,01PFP,3127,A4-20,RCOT5-FALP,,395,100,4
3,01PFP,3127,A4-30,RCOT5-FALP,,445,100,3
3,01PFP,3127,A4-33,RCOT5-FALP,,460,100,1
3,01PFP,3127,A6-15,RCOT5-FALP,,530,100,4
3,01PFP,3127,A3-01,RCOT5-FALP,,575,100,4
3,01PFP,3127,A3-02,RCOT5-FALP,,695,100,2
3,01PFQ,3127,F1-08,RCOT7-FALP,,80,100,7
3,01PFQ,3127,E1-04,RCOT7-FALP,,115,100,4
3,01PFQ,3127,E1-07,RCOT7-FALP,,130,100,5
3,01PFQ,3127,E1-13,RCOT7-FALP,,160,100,1
3,01PFQ,3127,E1-18,RCOT7-FALP,,185,100,3
3,01PFQ,3127,E1-22,RCOT7-FALP,,205,100,4
3,01PFQ,3127,F1-13,RCOT7-FALP,,305,100,5
3,7319,3127,Special Kanban,VO10X0.5(B),,95,30,5
3,01PFI,3129,B6-06,RCOT13-FALP,,95,100,4
3,01PFI,3129,B6-08,RCOT13-FALP,,105,100,3
3,01PFI,3129,C6-15,RCOT13-FALP,,115,100,4
3,01PFI,3129,C6-11,RCOT13-FALP,,185,100,2
3,01PFI,3129,C6-12,RCOT13-FALP,,220,100,4
3,01PFJ,3129,B5-05,RCOT15-FALP,,110,100,4
3,01PFJ,3129,B3-06,RCOT15-FALP,,120,100,4
3,01PFJ,3129,B5-08,RCOT15-FALP,,330,100,4
3,01S68,3129,E3-03,RCOT17-FALP,,115,100,3
3,01PFM,3129,C1-09,RCOT25-FALP,,120,100,4
3,01PFM,3129,C1-10,RCOT25-FALP,,170,50,4
3,01PFM,3129,C1-11,RCOT25-FALP,,260,50,6
3,01PFP,3129,A6-04,RCOT5-FALP,,55,100,1
3,01PFP,3129,A6-05,RCOT5-FALP,,60,100,3
3,01PFP,3129,A6-06,RCOT5-FALP,,65,100,2
3,01PFP,3129,A6-08,RCOT5-FALP,,75,100,3
3,01PFP,3129,A6-09,RCOT5-FALP,,80,100,4
3,01PFP,3129,A6-12,RCOT5-FALP,,95,100,3
3,01PFP,3129,A5-04,RCOT5-FALP,,115,100,4
3,01PFP,3129,A5-05,RCOT5-FALP,,120,100,1
3,01PFP,3129,A5-08,RCOT5-FALP,,135,100,4
3,01PFP,3129,A5-09,RCOT5-FALP,,140,100,3
3,01PFP,3129,A5-12,RCOT5-FALP,,155,100,4
3,01PFP,3129,A5-13,RCOT5-FALP,,160,100,3
3,01PFP,3129,A5-14,RCOT5-FALP,,165,100,3
3,01PFP,3129,A5-17,RCOT5-FALP,,180,100,4
3,01PFP,3129,A5-19,RCOT5-FALP,,190,100,3
3,01PFP,3129,A5-21,RCOT5-FALP,,200,100,4
3,01PFP,3129,A5-22,RCOT5-FALP,,205,100,3
3,01PFP,3129,A5-39,RCOT5-FALP,,290,100,4
3,01PFP,3129,A4-01,RCOT5-FALP,,300,100,3
3,01PFP,3129,A4-03,RCOT5-FALP,,310,100,4
3,01PFP,3129,A4-06,RCOT5-FALP,,325,100,6
3,01PFP,3129,A4-10,RCOT5-FALP,,345,100,2
3,01PFP,3129,A4-20,RCOT5-FALP,,395,100,2
3,01PFP,3129,A4-26,RCOT5-FALP,,425,100,1
3,01PFP,3129,A4-33,RCOT5-FALP,,460,100,2
3,01PFP,3129,A6-23,RCOT5-FALP,,510,100,1
3,01PFP,3129,E5-22,RCOT5-FALP,,565,100,4
3,01PFP,3129,A3-03,RCOT5-FALP,,720,100,3
3,01PFQ,3129,F1-02,RCOT7-FALP,,50,100,1
3,01PFQ,3129,F1-08,RCOT7-FALP,,80,100,1
3,01PFQ,3129,F1-09,RCOT7-FALP,,85,100,3
3,01PFQ,3129,E1-05,RCOT7-FALP,,120,100,1
3,01PFQ,3129,E1-13,RCOT7-FALP,,160,100,3
3,01PFQ,3129,E1-19,RCOT7-FALP,,190,100,5
3,01PFQ,3129,F1-13,RCOT7-FALP,,305,100,1
3,01PFQ,3129,F1-26,RCOT7-FALP,,360,100,4
3,01PFI,3144,E6-05,RCOT13-FALP,,555,100,3
3,01PFP,3147,A6-01,RCOT5-FALP,,40,100,6
3,01PFP,3147,A6-07,RCOT5-FALP,,70,100,1
3,01PFP,3147,A5-16,RCOT5-FALP,,175,100,1
3,01PFI,VN_3149,C6-01,RCOT13-FALP,,320,100,1
3,01PFI,VN_3149,E6-08,RCOT13-FALP,,455,100,1
3,01PFJ,VN_3149,B5-14,RCOT15-FALP,,135,100,2
3,01PFJ,VN_3149,E2-16,RCOT15-FALP,,165,100,1
3,01PFK,VN_3149,Q4-10,RCOT19-FALP,,130,100,1
3,01PFK,VN_3149,Q4-14,RCOT19-FALP,,185,100,1
3,01PFK,VN_3149,C2-13,RCOT19-FALP,,210,100,2
3,01PFK,VN_3149,Q4-15,RCOT19-FALP,,270,100,1
3,01PFK,VN_3149,Q4-16,RCOT19-FALP,,285,100,1
3,01PFK,VN_3149,C3-13,RCOT19-FALP,,475,100,1
3,01PFP,VN_3149,A6-02,RCOT5-FALP,,45,100,3
3,01PFP,VN_3149,A6-03,RCOT5-FALP,,50,100,1
3,01PFP,VN_3149,A6-05,RCOT5-FALP,,60,100,6
3,01PFP,VN_3149,A6-06,RCOT5-FALP,,65,100,1
3,01PFP,VN_3149,A6-07,RCOT5-FALP,,70,100,1
3,01PFP,VN_3149,A6-09,RCOT5-FALP,,80,100,2
3,01PFP,VN_3149,A6-10,RCOT5-FALP,,85,100,1
3,01PFP,VN_3149,A5-01,RCOT5-FALP,,100,100,1
3,01PFP,VN_3149,A5-05,RCOT5-FALP,,120,100,1
3,01PFP,VN_3149,A5-10,RCOT5-FALP,,145,100,1
3,01PFP,VN_3149,A5-11,RCOT5-FALP,,150,100,1
3,01PFP,VN_3149,A5-12,RCOT5-FALP,,155,100,1
3,01PFP,VN_3149,A5-23,RCOT5-FALP,,210,100,1
3,01PFP,VN_3149,A5-24,RCOT5-FALP,,215,100,1
3,01PFP,VN_3149,A5-27,RCOT5-FALP,,230,100,1
3,01PFP,VN_3149,A5-31,RCOT5-FALP,,250,100,1
3,01PFP,VN_3149,A5-39,RCOT5-FALP,,290,100,1
3,01PFP,VN_3149,A4-19,RCOT5-FALP,,390,100,1
3,01PFP,VN_3149,A4-22,RCOT5-FALP,,405,100,3
3,01PFP,VN_3149,Q3-12,RCOT5-FALP,,410,100,1
3,01PFP,VN_3149,Q3-11,RCOT5-FALP,,925,100,1
3,01PFP,VN_3149,Q3-13,RCOT5-FALP,,1105,100,1
3,01PFQ,VN_3149,F1-08,RCOT7-FALP,,80,100,2
3,01PFQ,VN_3149,F1-09,RCOT7-FALP,,85,100,1
3,01PFQ,VN_3149,E1-01,RCOT7-FALP,,100,100,1
3,01PFQ,VN_3149,E1-04,RCOT7-FALP,,115,100,9
3,01PFQ,VN_3149,E1-05,RCOT7-FALP,,120,100,1
3,01PFQ,VN_3149,E1-07,RCOT7-FALP,,130,100,1
3,01PFQ,VN_3149,E1-09,RCOT7-FALP,,140,100,3
3,01PFQ,VN_3149,E1-17,RCOT7-FALP,,180,100,1
3,01PFQ,VN_3149,E1-33,RCOT7-FALP,,260,100,1
3,01PFQ,VN_3149,E1-40,RCOT7-FALP,,375,100,1
3,01PFQ,VN_3149,F2-09,RCOT7-FALP,,430,100,1
3,01PFQ,VN_3149,F1-20,RCOT7-FALP,,505,100,1
3,01PFQ,VN_3149,F1-23,RCOT7-FALP,,860,100,1
3,01PFQ,VN_3149,Q4-01,RCOT7-FALP,,1065,100,1
3,01S68,VN_3149,E3-02,RCOT17-FALP,,180,100,1
3,01S68,VN_3149,E3-07,RCOT17-FALP,,235,100,1
3,7319,VN_3149,F6-37,VO10X0.5(B),,250,100,1
3,01PFH,VN_3150,A2-19,RCOT10-FALP,,135,100,2
3,01PFI,VN_3150,E6-14,RCOT13-FALP,,130,100,2
3,01PFP,VN_3150,Temp. Location,RCOT5-FALP,,885,100,2
3,01PFP,Honda TKRA Initial,A4-06,RCOT5-FALP,,325,100,1
3,01PFP,TAA A/B,A6-06,RCOT5-FALP,,65,100,3
3,01PFP,TAA A/B,A6-10,RCOT5-FALP,,85,100,2
3,01PFP,TAD A/B,A6-06,RCOT5-FALP,,65,100,3
3,01PFP,TAD A/B,A6-10,RCOT5-FALP,,85,100,2
3,02KY1,4106,M1-13,VO18X0.6(B)-FALP,WITH SLIT,135,100,1
3,01JJT,4107,O3-35,VSC70BS,,170,100,1
3,01JJU,VN_4110,O3-17,VSC100BS,,130,100,2
3,01JJV,VN_4110,Q1-10,VSC120BS,,85,100,6
3,01JJV,VN_4110,Q1-11,VSC120BS,,325,100,2
3,02KXU,VN_4110,J3-40,VO6X0.5(B)-FALP,With Slit,160,100,2
3,02KXU,VN_4110,J2-17,VO6X0.5(B)-FALP,With Slit,250,100,6
3,02KXV,VN_4110,K3-20,VO8X0.5(B)-FALP,With Slit,115,100,5
3,02KXV,VN_4110,K3-28,VO8X0.5(B)-FALP,With Slit,155,100,2
3,02KXV,VN_4110,K3-36,VO8X0.5(B)-FALP,With Slit,190,100,6
3,02KXV,VN_4110,K3-40,VO8X0.5(B)-FALP,With Slit,230,100,6
3,02KXV,VN_4110,K3-04,VO8X0.5(B)-FALP,With Slit,240,100,2
3,02KXV,VN_4110,K4-07,VO8X0.5(B)-FALP,With Slit,300,100,6
3,01JJU,VN_4111,Q1-02,VSC100BS,,80,100,1
3,01JJU,VN_4111,Q1-03,VSC100BS,,210,100,1
3,01JJU,VN_4111,Q1-04,VSC100BS,,300,100,1
3,01JJU,VN_4111,Q1-05,VSC100BS,,385,100,1
3,02KXW,VN_4111,L4-01,VO10X0.5(B)-FALP,With Slit,135,100,1
3,02KXW,VN_4111,L4-26,VO10X0.5(B)-FALP,With Slit,150,100,1
3,02KXY,VN_4111,M4-01,VO14X0.5(B)-FALP,With Slit,190,100,1
3,02KYC,VN_4111,N5-20,VO22X1(B)-FALP,With Slit,50,100,1
3,02KYC,VN_4111,N5-05,VO22X1(B)-FALP,With Slit,110,100,1
3,02KYC,VN_4111,N5-04,VO22X1(B)-FALP,With Slit,310,50,6
3,19015,VN_4111,Q3-08,JPN_NCOT5,,145,100,1
3,01JJV,VN_4112,Q1-12,VSC120BS,,75,100,3
3,01JJV,VN_4112,Q1-13,VSC120BS,,80,100,3
3,01JJV,VN_4112,Q1-14,VSC120BS,,135,100,3
3,02KXU,VN_4112,J3-32,VO6X0.5(B)-FALP,With Slit,120,100,6
3,02KXU,VN_4112,J3-35,VO6X0.5(B)-FALP,With Slit,135,100,3
3,02KXU,VN_4112,J2-14,VO6X0.5(B)-FALP,With Slit,245,100,6
3,02KXX,VN_4112,L1-18,VO12X0.5(B)-FALP,With Slit,65,100,6
3,02KY8,VN_4112,Q2-09,VO14X1(B)-FALP,With Slit,345,50,12
3,02KYD,VN_4112,N4-08,VO24X1(B)-FALP,With Slit,40,100,6
3,16834,VN_4112,Q1-19,HNCOT7-GR,,85,100,6
3,16834,VN_4112,Q1-21,HNCOT7-GR,,530,100,6
3,16836,VN_4112,Q1-16,HNCOT10-GR,,65,100,6
3,16836,VN_4112,Q1-17,HNCOT10-GR,,75,100,6
3,16836,VN_4112,Q3-14,HNCOT10-GR,,280,100,6
3,02KXU,VN_4116,J2-06,VO6X0.5(B)-FALP,WITH SLIT,200,100,6
3,02KXU,VN_4116,J2-25,VO6X0.5(B)-FALP,WITH SLIT,600,100,10
3,02KXV,VN_4116,K3-29,VO8X0.5(B)-FALP,WITH SLIT,160,100,12
3,02KXV,VN_4116,K3-34,VO8X0.5(B)-FALP,WITH SLIT,210,100,6
3,02KXV,VN_4116,K3-39,VO8X0.5(B)-FALP,WITH SLIT,215,100,2
3,02KXV,VN_4116,K4-03,VO8X0.5(B)-FALP,WITH SLIT,270,100,6
3,02KXV,VN_4116,K4-16,VO8X0.5(B)-FALP,WITH SLIT,275,100,2
3,02KXV,VN_4116,K4-04,VO8X0.5(B)-FALP,WITH SLIT,325,100,6
3,02KXV,VN_4116,K4-08,VO8X0.5(B)-FALP,WITH SLIT,330,100,2
3,02KXX,VN_4116,L1-19,VO12X0.5(B)-FALP,WITH SLIT,265,100,13
3,02KXY,VN_4116,M4-06,VO14X0.5(B)-FALP,WITH SLIT,355,100,13
3,02KY4,VN_4117,N1-06,VO6X1(B)-FALP,WITH SLIT,130,100,5
3,01JJT,VN_4018,Q5-16,VSC70BS,,25,100,2
3,01PFP,VN_4114,A6-11,RCOT5-FALP,,90,100,2
3,01PFP,VN_4114,A5-04,RCOT5-FALP,,115,100,1
3,01PFP,VN_4115,A5-12,RCOT5-FALP,,155,100,1
3,01LV5,5107,O4-48,VS70X0.3FP,,80,100,2
3,01LV5,5107,O4-54,VS70X0.3FP,,105,100,2
3,02KXU,5126,J5-12,VO6X0.5(B)-FALP,,90,100,1
3,02KXW,5128,K6-22,VO10X0.5(B)-FALP,,250,100,1
3,02KXT,5101,M2-24,VO4X0.5(B)-FALP,,65,100,1
3,01LUR,5117,I2-06,NCOT10-FALP,,85,100,1
3,02KXW,5117,L5-24,VO10X0.5(B)-FALP,WITH SLIT,95,100,1
3,02KXU,5117,J5-12,VO6X0.5(B)-FALP,,90,100,1
3,38914,5117,O5-01,VO6X0.5(Y)WKPH,,40,100,1
3,02KXV,5117,J1-22,VO8X0.5(B)-FALP,,50,100,1
3,02KXV,5117,K1-04,VO8X0.5(B)-FALP,,115,100,1
3,02KXV,5117,K1-14,VO8X0.5(B)-FALP,,160,100,1
3,01LUV,5117,O4-27,VS100X0.3FP,,140,100,1
3,01LUX,5117,O4-01,VS120X0.3FP,,50,100,1
3,01LUX,5117,O4-05,VS120X0.3FP,,125,100,1
3,01LUR,5123,I2-06,NCOT10-FALP,,85,100,1
3,02KXW,5123,L5-24,VO10X0.5(B)-FALP,WITH SLIT,95,100,1
3,02KXX,5123,L3-16,VO12X0.5(B)-FALP,,110,100,1
3,02KXU,5123,J3-17,VO6X0.5(B)-FALP,WITH SLIT,40,100,1
3,38914,5123,O5-01,VO6X0.5(Y)WKPH,,40,100,1
3,02KXV,5123,K1-04,VO8X0.5(B)-FALP,,115,100,1
3,02KXV,5123,K1-14,VO8X0.5(B)-FALP,,160,100,1
3,01LUV,5123,O4-27,VS100X0.3FP,,140,100,1
3,01LUX,5123,O4-01,VS120X0.3FP,,50,100,1
3,01LUX,5123,O4-05,VS120X0.3FP,,125,100,1
3,354,5119,F5-17,HCOT7(GR),,30,100,1
3,02KXU,5119,J3-38,VO6X0.5(B)-FALP,WITH SLIT,150,100,1
3,354,5124,F5-17,HCOT7(GR),,30,100,1
3,02KXU,5124,J5-22,VO6X0.5(B)-FALP,,100,100,1
3,01LV5,5124,O4-50,VS70X0.3FP,,70,100,1
3,01LV5,5124,O4-56,VS70X0.3FP,,100,100,1
3,01LUT,5137,H2-25,NCOT5-FALP,,160,100,1
3,8159,5136,F5-06,HCOT13(GR),,90,100,2
3,01MNP,5136,H1-35,NCOT7-FALP,,240,100,2
3,02KXU,5136,J3-23,VO6X0.5(B)-FALP,WITH SLIT,70,100,2
3,02KXU,5136,J4-03,VO6X0.5(B)-FALP,,230,100,1
3,02KXV,5136,J1-26,VO8X0.5(B)-FALP,,70,100,3
3,02KXV,5133,J1-26,VO8X0.5(B)-FALP,,70,100,2
3,02KXW,5137,K5-27,VO10X0.5(B)-FALP,,120,100,1
3,02KXU,5133,J5-08,VO6X0.5(B)-FALP,,70,100,1
3,02KXV,5133,K1-10,VO8X0.5(B)-FALP,,140,100,1
3,02KXW,5133,K5-26,VO10X0.5(B)-FALP,,110,100,3
3,02KXX,5123,L3-23,VO12X0.5(B)-FALP,,160,100,1
3,02KXX,5117,L3-23,VO12X0.5(B)-FALP,,160,100,1
3,02KXW,5128,K3-29,VO8X0.5(B)-FALP,With Slit,160,100,3
3,02KXX,5120,L2-13,VO12X0.5(B)-FALP,With Slit,85,100,2
3,01LV5,5104,O4-48,VS70X0.3FP,,80,100,2
3,01MNP,5104,H1-12,NCOT7-FALP,,115,100,2
3,02KXV,5104,K1-10,VO8X0.5(B)-FALP,,140,100,2
3,7290,5104,O6-31,VO8X0.5(Y),,100,100,2
3,01LV5,5139,O4-62,VS70X0.3FP,,170,100,1
3,02KXW,5139,K5-25,VO10X0.5(B)-FALP,,105,100,1
3,7165,5139,O6-34,VO6X0.5(Y),,125,100,1
3,02KXW,5120,L5-27,VO10X0.5(B)-FALP,With Slit,110,100,1
3,01LUT,5119,H2-25,NCOT5-FALP,,160,100,6
3,02KXU,5119,J4-07,VO6X0.5(B)-FALP,,260,100,2
3,8159,5119,F5-06,HCOT13(GR),,90,100,4
3,01LUT,5124,H2-25,NCOT5-FALP,,160,100,6
3,02KXU,5124,J4-07,VO6X0.5(B)-FALP,,260,100,2
3,8159,5124,F5-06,HCOT13(GR),,90,100,4
3,38914,Suzuki Initial,O5-03,VO6X0.5(Y)WKPH,,70,100,3
3,38918,Suzuki Initial,O5-29,VO8X0.5(Y)WKPH,,50,100,1
3,38914,Suzuki YD1 Initial,O5-03,VO6X0.5(Y)WKPH,,70,100,1
3,01LUT,7101,H3-02,NCOT5-FALP,,85,100,4
3,01LUT,7101,H3-12,NCOT5-FALP,,110,100,2
3,01LUT,7101,H3-22,NCOT5-FALP,,190,100,2
3,01LUT,7101,H3-21,NCOT5-FALP,,205,100,2
3,01LUT,7101,H3-41,NCOT5-FALP,,420,100,2
3,01LUT,7101,H2-07,NCOT5-FALP,,925,100,2
3,01MNP,7101,H1-11,NCOT7-FALP,,100,100,4
3,01MNP,7101,H1-18,NCOT7-FALP,,130,100,1
3,01MNP,7101,H1-35,NCOT7-FALP,,240,100,2
3,01MNP,7101,I1-03,NCOT7-FALP,,370,100,2
3,01MNP,7101,I1-17,NCOT7-FALP,,590,100,2
3,7319,7101,G4-02,VO10X0.5(B),WITH SLIT,45,100,2
3,7319,7101,G4-09,VO10X0.5(B),WITH SLIT,130,100,5
3,7319,7101,G4-16,VO10X0.5(B),WITH SLIT,280,100,2
3,7410,7101,G3-18,VO12X0.5(B),WITH SLIT,395,100,1
3,7495,7101,G2-20,VO18X0.6(B),WITH SLIT,205,50,5
3,7495,7101,G2-27,VO18X0.6(B),WITH SLIT,365,50,2
3,7495,7101,G2-29,VO18X0.6(B),WITH SLIT,600,50,5
3,7515,7101,G1-18,VO20X0.6(B),WITH SLIT,180,100,1
3,7515,7101,G1-19,VO20X0.6(B),WITH SLIT,500,50,4
3,21429,7101,H5-06,VO22X0.6(B),WITH SLIT,520,50,5
3,7542,7101,H4-13,VO26X1(B),WITH SLIT,260,50,1
3,7542,7101,H4-14,VO26X1(B),WITH SLIT,330,50,2
3,7540,7101,H4-08,VO28X1(B),WITH SLIT,260,50,4
3,7161,7101,G6-04,VO6X0.5(B),WITH SLIT,55,100,2
3,7161,7101,G6-05,VO6X0.5(B),WITH SLIT,75,100,2
3,7161,7101,G6-06,VO6X0.5(B),WITH SLIT,80,100,2
3,7161,7101,G6-07,VO6X0.5(B),WITH SLIT,85,100,3
